,t_u,t_p,C_D,C_L
945,0.5912499999999902,0.5909374999999901,0.39836216192727797,0.000523725567654492
946,0.5918749999999902,0.5915624999999901,0.398654944516096,0.0005261074732192552
947,0.5924999999999901,0.5921874999999901,0.3989480202720625,0.0005284951389023584
948,0.5931249999999901,0.5928124999999901,0.39924138946629656,0.0005308885558669418
949,0.5937499999999901,0.5934374999999901,0.3995350523682741,0.0005332877150454935
950,0.5943749999999901,0.5940624999999901,0.3998290092456101,0.0005356926072581158
951,0.5949999999999901,0.59468749999999,0.40012326036432433,0.0005381032231561902
952,0.5956249999999901,0.59531249999999,0.40041780598879384,0.0005405195532152754
953,0.5962499999999901,0.59593749999999,0.40071264638145776,0.0005429415877275091
954,0.59687499999999,0.59656249999999,0.40100778180336144,0.0005453693168655048
955,0.59749999999999,0.59718749999999,0.4013032125136661,0.0005478027306062387
956,0.59812499999999,0.59781249999999,0.4015989387699056,0.0005502418187665217
957,0.59874999999999,0.59843749999999,0.4018949608280524,0.000552686571007178
958,0.59937499999999,0.59906249999999,0.40219127894212986,0.0005551369768023377
959,0.59999999999999,0.5996874999999899,0.40248789336475876,0.000557593025465445
960,0.60062499999999,0.6003124999999899,0.40278480434688024,0.0005600547061415658
961,0.60124999999999,0.6009374999999899,0.4030820121375551,0.0005625220078305504
962,0.60187499999999,0.6015624999999899,0.40337951698441293,0.0005649949193337713
963,0.6024999999999899,0.6021874999999899,0.4036773191334066,0.0005674734292629791
964,0.6031249999999899,0.6028124999999899,0.4039754188287649,0.0005699575261238066
965,0.6037499999999899,0.6034374999999899,0.4042738163131221,0.0005724471982004043
966,0.6043749999999899,0.6040624999999898,0.40457251182754356,0.0005749424336003691
967,0.6049999999999899,0.6046874999999898,0.40487150561135143,0.0005774432202967384
968,0.6056249999999899,0.6053124999999898,0.4051707979023543,0.000579949546040272
969,0.6062499999999899,0.6059374999999898,0.40547038893668796,0.0005824613984822596
970,0.6068749999999898,0.6065624999999898,0.40577027894890433,0.0005849787650043745
971,0.6074999999999898,0.6071874999999898,0.40607046817200043,0.0005875016328812793
972,0.6081249999999898,0.6078124999999898,0.4063709568372274,0.0005900299892025949
973,0.6087499999999898,0.6084374999999898,0.40667174517446175,0.0005925638208474567
974,0.6093749999999898,0.6090624999999897,0.40697283341185575,0.0005951031145584037
975,0.6099999999999898,0.6096874999999897,0.40727422177595046,0.0005976478568742475
976,0.6106249999999898,0.6103124999999897,0.4075759104918556,0.0006001980341855572
977,0.6112499999999897,0.6109374999999897,0.40787789978304256,0.0006027536326534424
978,0.6118749999999897,0.6115624999999897,0.40818018987137455,0.0006053146383032353
979,0.6124999999999897,0.6121874999999897,0.4084827809772567,0.0006078810369859958
980,0.6131249999999897,0.6128124999999897,0.4087856733194771,0.0006104528143179314
981,0.6137499999999897,0.6134374999999896,0.40908886711532544,0.0006130299557988437
982,0.6143749999999897,0.6140624999999896,0.4093923625805978,0.000615612446722265
983,0.6149999999999897,0.6146874999999896,0.40969615992941,0.0006182002721534606
984,0.6156249999999897,0.6153124999999896,0.410000259374618,0.0006207934170664429
985,0.6162499999999896,0.6159374999999896,0.41030466112728636,0.0006233918661697676
986,0.6168749999999896,0.6165624999999896,0.41060936539713005,0.0006259956040486802
987,0.6174999999999896,0.6171874999999896,0.4109143723923776,0.000628604615048413
988,0.6181249999999896,0.6178124999999896,0.41121968231969275,0.0006312188833734572
989,0.6187499999999896,0.6184374999999895,0.4115252953843413,0.00063383839302581
990,0.6193749999999896,0.6190624999999895,0.4118312117900247,0.000636463127812884
991,0.6199999999999896,0.6196874999999895,0.41213743173899947,0.0006390930713751496
992,0.6206249999999895,0.6203124999999895,0.4124439554321068,0.0006417282071525099
993,0.6212499999999895,0.6209374999999895,0.4127507830687345,0.0006443685183924589
994,0.6218749999999895,0.6215624999999895,0.4130579148467132,0.0006470139881861469
995,0.6224999999999895,0.6221874999999895,0.41336535096258814,0.00064966459936565
996,0.6231249999999895,0.6228124999999894,0.41367309161139665,0.0006523203346732463
997,0.6237499999999895,0.6234374999999894,0.4139811369866376,0.0006549811765530234
998,0.6243749999999895,0.6240624999999894,0.4142894872806609,0.0006576471073627832
999,0.6249999999999895,0.6246874999999894,0.41459814268421097,0.0006603181091825237
1000,0.6256249999999894,0.6253124999999894,0.41490710338660236,0.0006629941639711239
1001,0.6262499999999894,0.6259374999999894,0.41521636957591546,0.0006656752534201708
1002,0.6268749999999894,0.6265624999999894,0.4155259414387904,0.0006683613591058389
1003,0.6274999999999894,0.6271874999999894,0.41583581916034473,0.000671052462346663
1004,0.6281249999999894,0.6278124999999893,0.4161460029245665,0.0006737485443347978
1005,0.6287499999999894,0.6284374999999893,0.4164564929138808,0.00067644958598932
1006,0.6293749999999894,0.6290624999999893,0.4167672893095139,0.0006791555680911933
1007,0.6299999999999893,0.6296874999999893,0.4170783922912528,0.0006818664712078558
1008,0.6306249999999893,0.6303124999999893,0.4173898020375363,0.0006845822757113087
1009,0.6312499999999893,0.6309374999999893,0.41770151872556904,0.0006873029617985491
1010,0.6318749999999893,0.6315624999999893,0.4180135425311961,0.0006900285094135805
1011,0.6324999999999893,0.6321874999999892,0.4183258736288733,0.0006927588983613933
1012,0.6331249999999893,0.6328124999999892,0.4186385121918853,0.0006954941082356359
1013,0.6337499999999893,0.6334374999999892,0.41895145839218,0.0006982341183850874
1014,0.6343749999999893,0.6340624999999892,0.4192647124003209,0.0007009789080340103
1015,0.6349999999999892,0.6346874999999892,0.4195782743857995,0.0007037284561599093
1016,0.6356249999999892,0.6353124999999892,0.4198921445166486,0.0007064827415522957
1017,0.6362499999999892,0.6359374999999892,0.4202063229597377,0.0007092417427779274
1018,0.6368749999999892,0.6365624999999892,0.42052080988069584,0.000712005438261337
1019,0.6374999999999892,0.6371874999999891,0.4208356054439072,0.0007147738061473681
1020,0.6381249999999892,0.6378124999999891,0.4211507098124452,0.000717546824460728
1021,0.6387499999999892,0.6384374999999891,0.4214661231482718,0.0007203244709465409
1022,0.6393749999999891,0.6390624999999891,0.42178184561217363,0.00072310672320982
1023,0.6399999999999891,0.6396874999999891,0.42209787736358767,0.0007258935585928959
1024,0.6406249999999891,0.6403124999999891,0.42241421856079103,0.0007286849543136395
1025,0.6412499999999891,0.6409374999999891,0.42273086936106635,0.000731480887298837
1026,0.6418749999999891,0.641562499999989,0.4230478299202556,0.0007342813343146066
1027,0.6424999999999891,0.642187499999989,0.4233651003931928,0.0007370862719524051
1028,0.6431249999999891,0.642812499999989,0.4236826809336075,0.000739895676523796
1029,0.643749999999989,0.643437499999989,0.42400057169393457,0.000742709524187234
1030,0.644374999999989,0.644062499999989,0.4243187728255942,0.0007455277908849831
1031,0.644999999999989,0.644687499999989,0.4246372844788352,0.0007483504523604688
1032,0.645624999999989,0.645312499999989,0.4249561068027989,0.0007511774841010132
1033,0.646249999999989,0.645937499999989,0.4252752399455429,0.000754008861461599
1034,0.646874999999989,0.6465624999999889,0.4255946840539917,0.0007568445595289106
1035,0.647499999999989,0.6471874999999889,0.4259144392740147,0.0007596845532009283
1036,0.648124999999989,0.6478124999999889,0.4262345057505088,0.0007625288171815187
1037,0.648749999999989,0.6484374999999889,0.4265548836269982,0.0007653773259272569
1038,0.6493749999999889,0.6490624999999889,0.4268755730464393,0.0007682300537524241
1039,0.6499999999999889,0.6496874999999889,0.42719657415023365,0.0007710869746527706
1040,0.6506249999999889,0.6503124999999889,0.4275178870791519,0.0007739480625283646
1041,0.6512499999999889,0.6509374999999888,0.42783951197271586,0.0007768132909905833
1042,0.6518749999999889,0.6515624999999888,0.42816144896954006,0.0007796826334743993
1043,0.6524999999999889,0.6521874999999888,0.4284836982071867,0.0007825560631734749
1044,0.6531249999999889,0.6528124999999888,0.4288062598222782,0.0007854335531326233
1045,0.6537499999999888,0.6534374999999888,0.4291291339504336,0.0007883150760767235
1046,0.6543749999999888,0.6540624999999888,0.42945232072628203,0.0007912006046389687
1047,0.6549999999999888,0.6546874999999888,0.4297758202836005,0.0007940901111361045
1048,0.6556249999999888,0.6553124999999888,0.4300996327550901,0.0007969835677342676
1049,0.6562499999999888,0.6559374999999887,0.43042375827251866,0.0007998809463607339
1050,0.6568749999999888,0.6565624999999887,0.4307481969668918,0.0008027822187250038
1051,0.6574999999999888,0.6571874999999887,0.43107294896820014,0.0008056873563341149
1052,0.6581249999999887,0.6578124999999887,0.43139801440541803,0.0008085963304770592
1053,0.6587499999999887,0.6584374999999887,0.4317233934068933,0.0008115091122225274
1054,0.6593749999999887,0.6590624999999887,0.4320490860999138,0.0008144256723805208
1055,0.6599999999999887,0.6596874999999887,0.43237509261085333,0.0008173459816589335
1056,0.6606249999999887,0.6603124999999886,0.43270141306538423,0.0008202700104291377
1057,0.6612499999999887,0.6609374999999886,0.43302804758838,0.0008231977288963705
1058,0.6618749999999887,0.6615624999999886,0.433354996303563,0.000826129107049884
1059,0.6624999999999887,0.6621874999999886,0.43368225933415977,0.0008290641146449489
1060,0.6631249999999886,0.6628124999999886,0.4340098368025431,0.0008320027212480085
1061,0.6637499999999886,0.6634374999999886,0.434337728830122,0.0008349448961570576
1062,0.6643749999999886,0.6640624999999886,0.4346659355375983,0.0008378906085003154
1063,0.6649999999999886,0.6646874999999886,0.43499445704505396,0.0008408398271456987
1064,0.6656249999999886,0.6653124999999885,0.43532329347158477,0.0008437925207887304
1065,0.6662499999999886,0.6659374999999885,0.43565244493563193,0.000846748657849174
1066,0.6668749999999886,0.6665624999999885,0.4359819115549739,0.0008497082065718141
1067,0.6674999999999885,0.6671874999999885,0.4363116934465064,0.000852671134952743
1068,0.6681249999999885,0.6678124999999885,0.43664179072657366,0.0008556374107785243
1069,0.6687499999999885,0.6684374999999885,0.4369722035106537,0.0008586070016197277
1070,0.6693749999999885,0.6690624999999885,0.4373029319137786,0.0008615798748039761
1071,0.6699999999999885,0.6696874999999884,0.43763397604995846,0.000864555997461393
1072,0.6706249999999885,0.6703124999999884,0.43796533603289095,0.0008675353364754007
1073,0.6712499999999885,0.6709374999999884,0.4382970119753622,0.0008705178585494253
1074,0.6718749999999885,0.6715624999999884,0.4386290039897094,0.0008735035300959229
1075,0.6724999999999884,0.6721874999999884,0.43896131218745,0.0008764923173712735
1076,0.6731249999999884,0.6728124999999884,0.43929393667967664,0.0008794841863673101
1077,0.6737499999999884,0.6734374999999884,0.4396268775767329,0.0008824791028673834
1078,0.6743749999999884,0.6740624999999884,0.43996013498852304,0.0008854770324252932
1079,0.6749999999999884,0.6746874999999883,0.4402937090241358,0.0008884779403915415
1080,0.6756249999999884,0.6753124999999883,0.4406275997924162,0.0008914817918379316
1081,0.6762499999999884,0.6759374999999883,0.4409618074012904,0.0008944885516896723
1082,0.6768749999999883,0.6765624999999883,0.44129633195853224,0.0008974981845724565
1083,0.6774999999999883,0.6771874999999883,0.4416311735710526,0.0009005106549327074
1084,0.6781249999999883,0.6778124999999883,0.44196633234547206,0.0009035259269846386
1085,0.6787499999999883,0.6784374999999883,0.4423018083878119,0.0009065439647004827
1086,0.6793749999999883,0.6790624999999882,0.44263760180362294,0.0009095647318350037
1087,0.6799999999999883,0.6796874999999882,0.44297371269794683,0.0009125881919320796
1088,0.6806249999999883,0.6803124999999882,0.4433101411754624,0.0009156143082867611
1089,0.6812499999999883,0.6809374999999882,0.4436468873403195,0.0009186430439569385
1090,0.6818749999999882,0.6815624999999882,0.44398395129616297,0.0009216743618380349
1091,0.6824999999999882,0.6821874999999882,0.44432133314639244,0.0009247082245219701
1092,0.6831249999999882,0.6828124999999882,0.44465903299392745,0.0009277445944249113
1093,0.6837499999999882,0.6834374999999882,0.44499705094111774,0.0009307834336866577
1094,0.6843749999999882,0.6840624999999881,0.44533538709026765,0.0009338247042895328
1095,0.6849999999999882,0.6846874999999881,0.44567404154297985,0.0009368683679190832
1096,0.6856249999999882,0.6853124999999881,0.44601301440066626,0.0009399143860874341
1097,0.6862499999999881,0.6859374999999881,0.4463523057644576,0.0009429627200243662
1098,0.6868749999999881,0.6865624999999881,0.44669191573497624,0.0009460133307957214
1099,0.6874999999999881,0.6871874999999881,0.44703184441261845,0.0009490661791820551
1100,0.6881249999999881,0.6878124999999881,0.4473720918974948,0.0009521212257822664
1101,0.6887499999999881,0.688437499999988,0.44771265828947965,0.0009551784309223529
1102,0.6893749999999881,0.689062499999988,0.4480535436879354,0.0009582377547338249
1103,0.6899999999999881,0.689687499999988,0.44839474819222785,0.0009612991570964873
1104,0.690624999999988,0.690312499999988,0.44873627190137233,0.0009643625977087054
1105,0.691249999999988,0.690937499999988,0.44907811491406296,0.0009674280359465825
1106,0.691874999999988,0.691562499999988,0.4494202773288905,0.0009704954310789678
1107,0.692499999999988,0.692187499999988,0.44976275924425996,0.000973564742028012
1108,0.693124999999988,0.692812499999988,0.45010556075822356,0.000976635927579829
1109,0.693749999999988,0.6934374999999879,0.450448681968687,0.0009797089462463202
1110,0.694374999999988,0.6940624999999879,0.45079212297356447,0.0009827837562953064
1111,0.694999999999988,0.6946874999999879,0.4511358838704367,0.0009858603158390848
1112,0.695624999999988,0.6953124999999879,0.45147996475676316,0.0009889385826488998
1113,0.6962499999999879,0.6959374999999879,0.45182436572995477,0.0009920185143554266
1114,0.6968749999999879,0.6965624999999879,0.45216908688723745,0.0009951000683586838
1115,0.6974999999999879,0.6971874999999879,0.45251412832570626,0.0009981832017565506
1116,0.6981249999999879,0.6978124999999878,0.4528594901425618,0.0010012678715211145
1117,0.6987499999999879,0.6984374999999878,0.4532051724346218,0.0010043540342729409
1118,0.6993749999999879,0.6990624999999878,0.45355117529892935,0.0010074416465398646
1119,0.6999999999999879,0.6996874999999878,0.4538974988322982,0.0010105306644960933
1120,0.7006249999999878,0.7003124999999878,0.45424414313164097,0.001013621044169701
1121,0.7012499999999878,0.7009374999999878,0.45459110829371757,0.0010167127413349556
1122,0.7018749999999878,0.7015624999999878,0.4549383944153948,0.0010198057115121846
1123,0.7024999999999878,0.7021874999999878,0.45528600159352084,0.0010228999100547077
1124,0.7031249999999878,0.7028124999999877,0.4556339299248698,0.001025995292007648
1125,0.7037499999999878,0.7034374999999877,0.45598217950649905,0.0010290918122525473
1126,0.7043749999999878,0.7040624999999877,0.45633075043522886,0.001032189425393084
1127,0.7049999999999877,0.7046874999999877,0.4566796428080452,0.0010352880858649387
1128,0.7056249999999877,0.7053124999999877,0.4570288567220971,0.001038387747814356
1129,0.7062499999999877,0.7059374999999877,0.4573783922746551,0.0010414883651790803
1130,0.7068749999999877,0.7065624999999877,0.45772824956283514,0.001044589891697682
1131,0.7074999999999877,0.7071874999999876,0.4580784286841214,0.0010476922808367877
1132,0.7081249999999877,0.7078124999999876,0.45842892973614124,0.001050795485858652
1133,0.7087499999999877,0.7084374999999876,0.45877975281648503,0.001053899459797321
1134,0.7093749999999877,0.7090624999999876,0.45913089802298457,0.0010570041554648173
1135,0.7099999999999876,0.7096874999999876,0.45948236545380455,0.0010601095254214753
1136,0.7106249999999876,0.7103124999999876,0.4598341552070695,0.0010632155220287754
1137,0.7112499999999876,0.7109374999999876,0.46018626738117707,0.0010663220973985892
1138,0.7118749999999876,0.7115624999999876,0.4605387020748435,0.0010694292034374297
1139,0.7124999999999876,0.7121874999999875,0.4608914593869727,0.0010725367917926746
1140,0.7131249999999876,0.7128124999999875,0.46124453941652355,0.0010756448139296415
1141,0.7137499999999876,0.7134374999999875,0.46159794226305234,0.001078753221048091
1142,0.7143749999999875,0.7140624999999875,0.46195166802616533,0.0010818619641483809
1143,0.7149999999999875,0.7146874999999875,0.46230571680572413,0.001084970993983157
1144,0.7156249999999875,0.7153124999999875,0.46266008870209024,0.001088080261101941
1145,0.7162499999999875,0.7159374999999875,0.463014783815757,0.0010911897158036277
1146,0.7168749999999875,0.7165624999999874,0.46336980224757757,0.0010942993081886415
1147,0.7174999999999875,0.7171874999999874,0.46372514409884896,0.0010974089881213016
1148,0.7181249999999875,0.7178124999999874,0.4640808094711627,0.0011005187052285782
1149,0.7187499999999875,0.7184374999999874,0.4644367984664497,0.0011036284089244422
1150,0.7193749999999874,0.7190624999999874,0.4647931111869835,0.0011067380484342186
1151,0.7199999999999874,0.7196874999999874,0.4651497477356336,0.0011098475726682466
1152,0.7206249999999874,0.7203124999999874,0.46550670821547113,0.0011129569304153283
1153,0.7212499999999874,0.7209374999999874,0.46586399273007556,0.001116066070184978
1154,0.7218749999999874,0.7215624999999873,0.4662216013835178,0.0011191749402677405
1155,0.7224999999999874,0.7221874999999873,0.4665795342802166,0.0011222834887601428
1156,0.7231249999999874,0.7228124999999873,0.46693779152512005,0.0011253916635014251
1157,0.7237499999999873,0.7234374999999873,0.46729637322368406,0.0011284994121302549
1158,0.7243749999999873,0.7240624999999873,0.46765527948177044,0.0011316066820694116
1159,0.7249999999999873,0.7246874999999873,0.4680145104057514,0.001134713420500947
1160,0.7256249999999873,0.7253124999999873,0.46837406610274646,0.0011378195744113136
1161,0.7262499999999873,0.7259374999999872,0.4687339466800746,0.0011409250905349123
1162,0.7268749999999873,0.7265624999999872,0.4690941522457767,0.0011440299154273333
1163,0.7274999999999873,0.7271874999999872,0.4694546829085602,0.0011471339954043191
1164,0.7281249999999873,0.7278124999999872,0.46981553877739635,0.0011502372765473893
1165,0.7287499999999872,0.7284374999999872,0.47017671996215865,0.0011533397047637855
1166,0.7293749999999872,0.7290624999999872,0.4705382265732261,0.0011564412256945408
1167,0.7299999999999872,0.7296874999999872,0.470900058721515,0.0011595417847928488
1168,0.7306249999999872,0.7303124999999872,0.47126221651860684,0.0011626413273060335
1169,0.7312499999999872,0.7309374999999871,0.4716247000767896,0.0011657397982373116
1170,0.7318749999999872,0.7315624999999871,0.47198750950895946,0.0011688371423829288
1171,0.7324999999999872,0.7321874999999871,0.47235064492857315,0.0011719333043555104
1172,0.7331249999999871,0.7328124999999871,0.4727141064500347,0.0011750282285050762
1173,0.7337499999999871,0.7334374999999871,0.4730778941882521,0.0011781218589992763
1174,0.7343749999999871,0.7340624999999871,0.4734420082588137,0.0011812141397892781
1175,0.7349999999999871,0.7346874999999871,0.47380644877810546,0.0011843050145983478
1176,0.7356249999999871,0.735312499999987,0.4741712158632659,0.0011873944269972948
1177,0.7362499999999871,0.735937499999987,0.47453630963217297,0.0011904823202213773
1178,0.7368749999999871,0.736562499999987,0.4749017302033493,0.0011935686374675758
1179,0.737499999999987,0.737187499999987,0.4752674776962648,0.001196653321567632
1180,0.738124999999987,0.737812499999987,0.4756335522310817,0.00119973631523435
1181,0.738749999999987,0.738437499999987,0.47599995392875866,0.001202817560945302
1182,0.739374999999987,0.739062499999987,0.4763666829110568,0.0012058970009800438
1183,0.739999999999987,0.739687499999987,0.47673373930063734,0.001208974577381184
1184,0.740624999999987,0.7403124999999869,0.47710112322088216,0.0012120502320540987
1185,0.741249999999987,0.7409374999999869,0.47746883479613667,0.0012151239066017006
1186,0.741874999999987,0.7415624999999869,0.4778368741515438,0.0012181955425191312
1187,0.742499999999987,0.7421874999999869,0.47820524141311277,0.0012212650810617324
1188,0.7431249999999869,0.7428124999999869,0.47857393670777404,0.0012243324632284387
1189,0.7437499999999869,0.7434374999999869,0.47894296016332427,0.0012273976299263512
1190,0.7443749999999869,0.7440624999999869,0.47931231190852225,0.0012304605217714714
1191,0.7449999999999869,0.7446874999999868,0.47968199207295764,0.0012335210791908986
1192,0.7456249999999869,0.7453124999999868,0.48005200078728877,0.0012365792424704045
1193,0.7462499999999869,0.7459374999999868,0.48042233818298397,0.0012396349516519169
1194,0.7468749999999869,0.7465624999999868,0.48079300439255646,0.0012426881465733195
1195,0.7474999999999868,0.7471874999999868,0.481163999549457,0.001245738766914806
1196,0.7481249999999868,0.7478124999999868,0.48153532378806313,0.0012487867521008933
1197,0.7487499999999868,0.7484374999999868,0.48190697724395487,0.0012518320414511466
1198,0.7493749999999868,0.7490624999999868,0.48227896005345616,0.0012548745739966592
1199,0.7499999999999868,0.7496874999999867,0.48265127235401606,0.0012579142886464392
1200,0.7506249999999868,0.7503124999999867,0.4830239142841804,0.0012609511241009745
1201,0.7512499999999868,0.7509374999999867,0.48339688598350344,0.0012639850188171516
1202,0.7518749999999867,0.7515624999999867,0.48377018759239704,0.001267015911173423
1203,0.7524999999999867,0.7521874999999867,0.4841438192526882,0.0012700437392401723
1204,0.7531249999999867,0.7528124999999867,0.48451778110698496,0.0012730684409863347
1205,0.7537499999999867,0.7534374999999867,0.48489207329911993,0.0012760899541583105
1206,0.7543749999999867,0.7540624999999866,0.48526669597389954,0.0012791082163244628
1207,0.7549999999999867,0.7546874999999866,0.4856416492774554,0.001282123164876361
1208,0.7556249999999867,0.7553124999999866,0.48601693335684615,0.0012851347370190784
1209,0.7562499999999867,0.7559374999999866,0.4863925483602187,0.0012881428697442215
1210,0.7568749999999866,0.7565624999999866,0.48676849443715914,0.0012911474999573985
1211,0.7574999999999866,0.7571874999999866,0.48714477173795667,0.0012941485642632934
1212,0.7581249999999866,0.7578124999999866,0.48752138041443394,0.0012971459991809274
1213,0.7587499999999866,0.7584374999999866,0.4878983206194159,0.0013001397410092915
1214,0.7593749999999866,0.7590624999999865,0.48827559250698815,0.001303129725884789
1215,0.7599999999999866,0.7596874999999865,0.48865319623220344,0.0013061158897991884
1216,0.7606249999999866,0.7603124999999865,0.4890311319517189,0.001309098168488593
1217,0.7612499999999865,0.7609374999999865,0.4894093998229908,0.0013120764976162014
1218,0.7618749999999865,0.7615624999999865,0.48978800000484607,0.001315050812631778
1219,0.7624999999999865,0.7621874999999865,0.49016693265756767,0.0013180210487916655
1220,0.7631249999999865,0.7628124999999865,0.4905461979422319,0.0013209871412272886
1221,0.7637499999999865,0.7634374999999864,0.4909257960214789,0.001323949024903485
1222,0.7643749999999865,0.7640624999999864,0.491305727059158,0.001326906634576474
1223,0.7649999999999865,0.7646874999999864,0.491685991220312,0.0013298599048947226
1224,0.7656249999999865,0.7653124999999864,0.49206658867127157,0.001332808770320913
1225,0.7662499999999864,0.7659374999999864,0.4924475195797156,0.0013357531651433854
1226,0.7668749999999864,0.7665624999999864,0.49282878411456177,0.0013386930235284125
1227,0.7674999999999864,0.7671874999999864,0.49321038244597154,0.0013416282794383452
1228,0.7681249999999864,0.7678124999999864,0.493592314745498,0.0013445588667494964
1229,0.7687499999999864,0.7684374999999863,0.49397458118603293,0.0013474847191047546
1230,0.7693749999999864,0.7690624999999863,0.49435718194170375,0.001350405770070451
1231,0.7699999999999864,0.7696874999999863,0.49474011718801664,0.001353321952978742
1232,0.7706249999999863,0.7703124999999863,0.495123387101853,0.0013562332011186637
1233,0.7712499999999863,0.7709374999999863,0.49550699186136066,0.0013591394475253665
1234,0.7718749999999863,0.7715624999999863,0.49589093164603815,0.0013620406251859778
1235,0.7724999999999863,0.7721874999999863,0.49627520663688623,0.0013649366668615694
1236,0.7731249999999863,0.7728124999999862,0.4966598170161686,0.0013678275052219418
1237,0.7737499999999863,0.7734374999999862,0.4970447629674536,0.001370713072782951
1238,0.7743749999999863,0.7740624999999862,0.4974300446758618,0.0013735933019228786
1239,0.7749999999999863,0.7746874999999862,0.4978156623278045,0.0013764681249026488
1240,0.7756249999999862,0.7753124999999862,0.49820161611105207,0.0013793374737793283
1241,0.7762499999999862,0.7759374999999862,0.4985879062149517,0.001382201280583601
1242,0.7768749999999862,0.7765624999999862,0.4989745328300667,0.001385059477110513
1243,0.7774999999999862,0.7771874999999862,0.49936149614840475,0.0013879119951299306
1244,0.7781249999999862,0.7778124999999861,0.49974879636352854,0.001390758766163347
1245,0.7787499999999862,0.7784374999999861,0.5001364336703548,0.0013935997217649917
1246,0.7793749999999862,0.7790624999999861,0.5005244082651578,0.0013964347931839267
1247,0.7799999999999861,0.7796874999999861,0.5009127203456797,0.0013992639116854437
1248,0.7806249999999861,0.7803124999999861,0.5013013701113803,0.00140208700837258
1249,0.7812499999999861,0.7809374999999861,0.501690357762637,0.0014049040142278453
1250,0.7818749999999861,0.7815624999999861,0.5020796835017858,0.001407714860078939
1251,0.7824999999999861,0.782187499999986,0.5024693475323136,0.001410519476762649
1252,0.7831249999999861,0.782812499999986,0.5028593500594088,0.001413317794845797
1253,0.7837499999999861,0.783437499999986,0.5032496912893494,0.0014161097448988887
1254,0.7843749999999861,0.784062499999986,0.5036403714304325,0.0014188952573689542
1255,0.784999999999986,0.784687499999986,0.5040313906918901,0.0014216742625397802
1256,0.785624999999986,0.785312499999986,0.504422749284851,0.0014244466906625118
1257,0.786249999999986,0.785937499999986,0.5048144474216788,0.0014272124718558426
1258,0.786874999999986,0.786562499999986,0.505206485316265,0.0014299715361573886
1259,0.787499999999986,0.7871874999999859,0.5055988631841128,0.0014327238134759597
1260,0.788124999999986,0.7878124999999859,0.5059915812421346,0.0014354692336672372
1261,0.788749999999986,0.7884374999999859,0.5063846397087048,0.0014382077264396297
1262,0.789374999999986,0.7890624999999859,0.5067780388037242,0.0014409392215275236
1263,0.7899999999999859,0.7896874999999859,0.5071717787487318,0.0014436636484273762
1264,0.7906249999999859,0.7903124999999859,0.5075658597665469,0.001446380936654687
1265,0.7912499999999859,0.7909374999999859,0.5079602820815478,0.001449091015627253
1266,0.7918749999999859,0.7915624999999858,0.5083550459198908,0.0014517938146564684
1267,0.7924999999999859,0.7921874999999858,0.508750151508822,0.0014544892630116344
1268,0.7931249999999859,0.7928124999999858,0.5091455990774464,0.0014571772898611505
1269,0.7937499999999859,0.7934374999999858,0.5095413888561194,0.001459857824293082
1270,0.7943749999999858,0.7940624999999858,0.509937521076993,0.0014625307953722141
1271,0.7949999999999858,0.7946874999999858,0.5103339959734844,0.0014651961320500256
1272,0.7956249999999858,0.7953124999999858,0.5107308137806037,0.0014678537632716294
1273,0.7962499999999858,0.7959374999999858,0.5111279747350099,0.0014705036178260628
1274,0.7968749999999858,0.7965624999999857,0.5115254790746513,0.0014731456245370843
1275,0.7974999999999858,0.7971874999999857,0.5119233270391546,0.0014757797121251397
1276,0.7981249999999858,0.7978124999999857,0.5123215188697053,0.0014784058092945636
1277,0.7987499999999857,0.7984374999999857,0.5127200548088282,0.0014810238446247646
1278,0.7993749999999857,0.7990624999999857,0.5131189351006228,0.0014836337467368501
1279,0.7999999999999857,0.7996874999999857,0.5135181599908221,0.0014862354441521877
1280,0.8006249999999857,0.8003124999999857,0.5139177297266243,0.0014888288653726871
1281,0.8012499999999857,0.8009374999999856,0.5143176445565856,0.0014914139388523175
1282,0.8018749999999857,0.8015624999999856,0.5147179047309706,0.0014939905929833366
1283,0.8024999999999857,0.8021874999999856,0.5151185105014764,0.0014965587561838413
1284,0.8031249999999857,0.8028124999999856,0.5155194621212735,0.0014991183567917858
1285,0.8037499999999856,0.8034374999999856,0.5159207598450857,0.0015016693231312737
1286,0.8043749999999856,0.8040624999999856,0.5163224039291877,0.001504211583529765
1287,0.8049999999999856,0.8046874999999856,0.5167243946311213,0.0015067450662306747
1288,0.8056249999999856,0.8053124999999856,0.5171267322102899,0.0015092696994942396
1289,0.8062499999999856,0.8059374999999855,0.5175294169272675,0.001511785411610425
1290,0.8068749999999856,0.8065624999999855,0.517932449044254,0.0015142921307696533
1291,0.8074999999999856,0.8071874999999855,0.5183358288249582,0.0015167897852075237
1292,0.8081249999999855,0.8078124999999855,0.5187395565345174,0.0015192783031436354
1293,0.8087499999999855,0.8084374999999855,0.5191436324395213,0.0015217576127869367
1294,0.8093749999999855,0.8090624999999855,0.5195480568081393,0.0015242276423497894
1295,0.8099999999999855,0.8096874999999855,0.5199528299098742,0.001526688320066715
1296,0.8106249999999855,0.8103124999999854,0.5203579520158289,0.0015291395741022736
1297,0.8112499999999855,0.8109374999999854,0.5207634233983621,0.0015315813327616832
1298,0.8118749999999855,0.8115624999999854,0.5211692443315926,0.0015340135242452538
1299,0.8124999999999855,0.8121874999999854,0.5215754150906785,0.0015364360768324221
