,t_u,t_p,p_diff,C_D,C_L,num_velocity_dofs,num_pressure_dofs
0,0.000625,0.0003125,0.1254380008319842,-1.5430875132650665,0.020446264983914372,16752,8376
1,0.00125,0.0009375,0.008796590032145724,0.17223523852444678,0.02319007755236243,16752,8376
2,0.001875,0.0015624999999999999,0.02399128095944869,0.2903188112939008,0.01938229980663634,16752,8376
3,0.0025,0.0021875,0.02333835281454444,0.21188744588313632,0.0151080563136015,16752,8376
4,0.003125,0.0028125000000000003,0.024098762806285978,0.17483359345383792,0.01108581862242783,16752,8376
5,0.0037500000000000003,0.0034375000000000005,0.025082777172919957,0.15452226986884302,0.008114752244295632,16752,8376
6,0.004375,0.0040625,0.025635696463916724,0.14386653670274027,0.0065358350566528094,16752,8376
7,0.005,0.0046875,0.025811966768285566,0.14149475837416056,0.006226041919607184,16752,8376
8,0.005625,0.0053124999999999995,0.02576675652568594,0.14435422219677235,0.006756480800044921,16752,8376
9,0.0062499999999999995,0.005937499999999999,0.025634288424519536,0.1492331492377888,0.007568357372032577,16752,8376
10,0.006874999999999999,0.006562499999999999,0.025498703714200377,0.15404562295098323,0.008211079006949992,16752,8376
11,0.007499999999999999,0.007187499999999999,0.025394532236212797,0.1579083393098362,0.008464518671625381,16752,8376
12,0.008124999999999999,0.007812499999999998,0.025325838299722014,0.16069859413925044,0.008320991160690914,16752,8376
13,0.008749999999999999,0.008437499999999999,0.025284820247202133,0.16260854933413005,0.007900589064887156,16752,8376
14,0.009375,0.0090625,0.025260713943616286,0.163873976006568,0.007363491206420825,16752,8376
15,0.01,0.0096875,0.0252504102242741,0.16468539396981427,0.006847763462087671,16752,8376
16,0.010625,0.0103125,0.025248458330961898,0.16516279120532767,0.0064416730788085085,16752,8376
17,0.011250000000000001,0.010937500000000001,0.02525266196526821,0.1653904771482994,0.006179144833606928,16752,8376
18,0.011875000000000002,0.011562500000000002,0.025261195549112214,0.16543985634502698,0.006052474719333995,16752,8376
19,0.012500000000000002,0.012187500000000002,0.0252720959264362,0.16537992543557595,0.0060302950544635445,16752,8376
20,0.013125000000000003,0.012812500000000003,0.025283280670671315,0.16527673684362382,0.006073769346771232,16752,8376
21,0.013750000000000004,0.013437500000000003,0.0252928142055715,0.1651876425499449,0.006147601539148145,16752,8376
22,0.014375000000000004,0.014062500000000004,0.025299190540517436,0.1651555906553928,0.006225375158607969,16752,8376
23,0.015000000000000005,0.014687500000000004,0.025301497269080042,0.16520630307081283,0.006290518539074182,16752,8376
24,0.015625000000000003,0.015312500000000003,0.025299431945346562,0.16534883702367953,0.0063347716573976445,16752,8376
25,0.016250000000000004,0.015937500000000004,0.02529320306161198,0.16557864385246626,0.00635578452757006,16752,8376
26,0.016875000000000005,0.016562500000000004,0.02528337072565423,0.16588184228189645,0.006354869116840394,16752,8376
27,0.017500000000000005,0.017187500000000005,0.025270679823531594,0.16623961025524417,0.0063353232005203125,16752,8376
28,0.018125000000000006,0.017812500000000005,0.02525591933735971,0.16663197742017297,0.006301346328574063,16752,8376
29,0.018750000000000006,0.018437500000000006,0.025239819357121163,0.16704065118391104,0.006257392423502399,16752,8376
30,0.019375000000000007,0.019062500000000007,0.025222985467795223,0.16745078408775466,0.006207774985012842,16752,8376
31,0.020000000000000007,0.019687500000000007,0.02520586715478723,0.16785177235362628,0.006156392208635647,16752,8376
32,0.020625000000000008,0.020312500000000008,0.025188754667949675,0.16823728080492914,0.006106510405175321,16752,8376
33,0.02125000000000001,0.020937500000000008,0.025171796459004026,0.1686047247432652,0.006060601982969552,16752,8376
34,0.02187500000000001,0.02156250000000001,0.025155028726001505,0.16895443654068892,0.0060202596203612,16752,8376
35,0.02250000000000001,0.02218750000000001,0.025138409648349125,0.1692887176962272,0.005986204313368856,16752,8376
36,0.02312500000000001,0.02281250000000001,0.025121852561917124,0.16961093303302133,0.005958386292877973,16752,8376
37,0.02375000000000001,0.02343750000000001,0.02510525417751508,0.16992475140991672,0.005936157954415709,16752,8376
38,0.02437500000000001,0.02406250000000001,0.025088515773059483,0.17023358586917076,0.005918485340423401,16752,8376
39,0.025000000000000012,0.02468750000000001,0.025071556866330447,0.17054024284938615,0.0059041620550306095,16752,8376
40,0.025625000000000012,0.025312500000000012,0.025054322033350673,0.17084675908609329,0.005891995313043616,16752,8376
41,0.026250000000000013,0.025937500000000013,0.02503678222535477,0.17115438691073248,0.005880944600388342,16752,8376
42,0.026875000000000013,0.026562500000000013,0.02501893220685736,0.17146368215257207,0.005870205382971271,16752,8376
43,0.027500000000000014,0.027187500000000014,0.025000785695514227,0.17177465074308632,0.00585924057037504,16752,8376
44,0.028125000000000015,0.027812500000000014,0.024982369549812367,0.17208691715203686,0.0058477694675123995,16752,8376
45,0.028750000000000015,0.028437500000000015,0.024963718026013937,0.1723998871265825,0.005835727395584929,16752,8376
46,0.029375000000000016,0.029062500000000015,0.024944867786115155,0.17271288679829644,0.0058232095400569785,16752,8376
47,0.030000000000000016,0.029687500000000016,0.024925854031203842,0.1730252687839852,0.005810410809331156,16752,8376
48,0.030625000000000017,0.030312500000000017,0.02490670788375593,0.17333648277634778,0.005797570551002858,16752,8376
49,0.031250000000000014,0.030937500000000014,0.024887454957183586,0.17364611308746364,0.005784927707327146,16752,8376
50,0.031875000000000014,0.031562500000000014,0.02486811493010921,0.1739538887397789,0.0057726889848893955,16752,8376
51,0.032500000000000015,0.032187500000000015,0.024848701879485402,0.1742596732289752,0.005761010200796679,16752,8376
52,0.033125000000000016,0.032812500000000015,0.024829225110565956,0.17456344133023113,0.005749989277910876,16752,8376
53,0.033750000000000016,0.033437500000000016,0.02480969024074331,0.17486524963657232,0.005739668378626148,16752,8376
54,0.03437500000000002,0.034062500000000016,0.02479010033621387,0.17516520625518064,0.005730042288155296,16752,8376
55,0.03500000000000002,0.03468750000000002,0.024770456953841946,0.17546344355790777,0.005721070241845602,16752,8376
56,0.03562500000000002,0.03531250000000002,0.02475076099586948,0.1757600963428461,0.005712688785631985,16752,8376
57,0.03625000000000002,0.03593750000000002,0.024731013077087804,0.17605528646487215,0.005704823928509257,16752,8376
58,0.03687500000000002,0.03656250000000002,0.02471121515135688,0.17634911353568675,0.005697400663218248,16752,8376
59,0.03750000000000002,0.03718750000000002,0.02469136840468311,0.17664165141964902,0.005690351263323461,16752,8376
60,0.03812500000000002,0.03781250000000002,0.024671475296536793,0.17693294903119652,0.005683618947573462,16752,8376
61,0.03875000000000002,0.03843750000000002,0.02465153873948167,0.17722303364006478,0.005677160307876274,16752,8376
62,0.03937500000000002,0.03906250000000002,0.024631561946312774,0.1775119160428492,0.005670945129251778,16752,8376
63,0.04000000000000002,0.03968750000000002,0.02461154828408585,0.1777995961015574,0.005664954832175301,16752,8376
64,0.04062500000000002,0.04031250000000002,0.024591501118495063,0.178086067925822,0.0056591800313106795,16752,8376
65,0.04125000000000002,0.04093750000000002,0.024571423674187853,0.17837132417670606,0.005653617754023843,16752,8376
66,0.04187500000000002,0.04156250000000002,0.024551318931491317,0.17865535923211637,0.005648268749849762,16752,8376
67,0.042500000000000024,0.042187500000000024,0.024531189564578004,0.17893817117112285,0.005643135185302191,16752,8376
68,0.043125000000000024,0.042812500000000024,0.024511037917609224,0.17921976269257625,0.005638218888292768,16752,8376
69,0.043750000000000025,0.043437500000000025,0.024490866011562473,0.17950014117863455,0.005633520193563031,16752,8376
70,0.044375000000000026,0.044062500000000025,0.02447067557284821,0.1797793181537872,0.005629037353001715,16752,8376
71,0.045000000000000026,0.044687500000000026,0.024450468074884713,0.18005730838770545,0.005624766416896055,16752,8376
72,0.04562500000000003,0.045312500000000026,0.024430244784757638,0.1803341288579511,0.005620701461953323,16752,8376
