,t_u,t_p,p_diff,C_D,C_L,num_velocity_dofs,num_pressure_dofs
0,0.000625,0.0003125,0.08112609285881467,-0.9364592120655526,-0.0023628468081463173,16752,8376
1,0.00125,0.0009375,0.052231750948980804,-0.5462666917674924,0.008512996959038795,16752,8376
2,0.001875,0.0015624999999999999,0.0481176290421399,-0.35490841537370127,0.020208006034179975,16752,8376
3,0.0025,0.0021875,0.04119817121676361,-0.18757448352168737,0.027962441656096855,16752,8376
4,0.003125,0.0028125000000000003,0.03520642876610114,-0.03829080354541135,0.031203147358525876,16752,8376
5,0.0037500000000000003,0.0034375000000000005,0.031121795677035102,0.06868487793046392,0.029864857267167016,16752,8376
6,0.004375,0.0040625,0.02874751650594931,0.1324832235642956,0.024474092452566473,16752,8376
7,0.005,0.0046875,0.027552215085525966,0.16511001028443112,0.01642391816092676,16752,8376
8,0.005625,0.0053124999999999995,0.027014605734522412,0.17963411196467124,0.007549854858683231,16752,8376
9,0.0062499999999999995,0.005937499999999999,0.026790049416289485,0.18501164108969903,-0.0004734838859414966,16752,8376
10,0.006874999999999999,0.006562499999999999,0.02671647957567258,0.1857351140971812,-0.006517898129576108,16752,8376
11,0.007499999999999999,0.007187499999999999,0.026742068716190115,0.1835132373969682,-0.01011137103099433,16752,8376
12,0.008124999999999999,0.007812499999999998,0.026852892784480775,0.17902239081563476,-0.011346924357111519,16752,8376
13,0.008749999999999999,0.008437499999999999,0.027031995848813994,0.17292727944531472,-0.010690855722639916,16752,8376
14,0.009375,0.0090625,0.027247743629925547,0.16615874826233712,-0.008774775184749116,16752,8376
15,0.01,0.0096875,0.027460745386558738,0.15975933048939406,-0.006228321013234329,16752,8376
16,0.010625,0.0103125,0.02763546200027822,0.15461551171353652,-0.0035738237393568625,16752,8376
17,0.011250000000000001,0.010937500000000001,0.02774855656802455,0.1512706501994375,-0.0011812982918660985,16752,8376
18,0.011875000000000002,0.011562500000000002,0.027791575497892018,0.14987722505097223,0.0007321535101682121,16752,8376
19,0.012500000000000002,0.012187500000000002,0.027768937529588755,0.1502612847108166,0.002077808655065177,16752,8376
20,0.013125000000000003,0.012812500000000003,0.02769351346427462,0.15204109479355077,0.0028616824180540085,16752,8376
21,0.013750000000000004,0.013437500000000003,0.02758201830184337,0.15475083016687866,0.0031517070573962697,16752,8376
22,0.014375000000000004,0.014062500000000004,0.027451127495493388,0.15793602121163372,0.0030505628099718766,16752,8376
23,0.015000000000000005,0.014687500000000004,0.027315150153468526,0.16121528492186654,0.0026745930648445085,16752,8376
24,0.015625000000000003,0.015312500000000003,0.027184798630613072,0.1643082792650896,0.002138440020006527,16752,8376
25,0.016250000000000004,0.015937500000000004,0.02706766228772206,0.16703706614388764,0.001544549439007726,16752,8376
26,0.016875000000000005,0.016562500000000004,0.026966279703088736,0.16932708749578856,0.000974441703377394,16752,8376
27,0.017500000000000005,0.017187500000000005,0.026880501912075583,0.17116462570976865,0.000487160758964367,16752,8376
28,0.018125000000000006,0.017812500000000005,0.0268097761117827,0.17259740248218958,0.0001170362489897438,16752,8376
29,0.018750000000000006,0.018437500000000006,0.026751482924513903,0.1737022552600756,-0.00012386249849084601,16752,8376
30,0.019375000000000007,0.019062500000000007,0.02670246843147217,0.17456799105669457,-0.0002417030916592464,16752,8376
31,0.020000000000000007,0.019687500000000007,0.026659572833594325,0.17528152766953373,-0.00025565377735162036,16752,8376
32,0.020625000000000008,0.020312500000000008,0.02662000378353846,0.17591814787366603,-0.0001923003794292344,16752,8376
33,0.02125000000000001,0.020937500000000008,0.02658155716990218,0.17653611483383033,-8.050213549201787e-05,16752,8376
34,0.02187500000000001,0.02156250000000001,0.026542698454936176,0.17717500100085926,5.2749102730005864e-05,16752,8376
35,0.02250000000000001,0.02218750000000001,0.026502536698043366,0.177856801272679,0.00018516538727382124,16752,8376
36,0.02312500000000001,0.02281250000000001,0.0264607277067187,0.17858884082058532,0.0003006528001634071,16752,8376
37,0.02375000000000001,0.02343750000000001,0.026417340524176547,0.1793675639063489,0.0003896120093069273,16752,8376
38,0.02437500000000001,0.02406250000000001,0.026372715302312,0.1801824641568133,0.00044833225527120745,16752,8376
39,0.025000000000000012,0.02468750000000001,0.02632733282170896,0.18101963084029923,0.00047780970310571,16752,8376
40,0.025625000000000012,0.025312500000000012,0.026281707837747303,0.18186460012160086,0.0004823057442564843,16752,8376
41,0.026250000000000013,0.025937500000000013,0.026236311639200705,0.18270438389648402,0.000467904730151568,16752,8376
42,0.026875000000000013,0.026562500000000013,0.026191524064536842,0.18352868828750896,0.0004412552443659526,16752,8376
43,0.027500000000000014,0.027187500000000014,0.02614761155610512,0.18433042678918676,0.00040860051851462865,16752,8376
44,0.028125000000000015,0.027812500000000014,0.026104725843905996,0.18510568407102826,0.00037513556073575163,16752,8376
45,0.028750000000000015,0.028437500000000015,0.026062917090687754,0.18585330340614306,0.00034467623096075825,16752,8376
46,0.029375000000000016,0.029062500000000015,0.026022155502861466,0.1865742622354666,0.0003195908614918976,16752,8376
47,0.030000000000000016,0.029687500000000016,0.025982356229393266,0.18727097543469265,0.0003009270875137236,16752,8376
48,0.030625000000000017,0.030312500000000017,0.025943403544769095,0.18794663220545024,0.00028866230895621377,16752,8376
49,0.031250000000000014,0.030937500000000014,0.025905171604945543,0.18860463652693651,0.00028201194629767085,16752,8376
50,0.031875000000000014,0.031562500000000014,0.025867540293784574,0.18924818759367612,0.00027974166613285636,16752,8376
51,0.032500000000000015,0.032187500000000015,0.025830405716957827,0.18988000881912837,0.00028044474225990537,16752,8376
52,0.033125000000000016,0.032812500000000015,0.0257936856823896,0.19050221344058765,0.00028276103913390605,16752,8376
53,0.033750000000000016,0.033437500000000016,0.025757321012610745,0.19111628182622867,0.0002855278514660117,16752,8376
54,0.03437500000000002,0.034062500000000016,0.025721273785485388,0.19172311956333443,0.00028786383107448155,16752,8376
55,0.03500000000000002,0.03468750000000002,0.025685523641269414,0.19232316496159385,0.0002891949547871686,16752,8376
56,0.03562500000000002,0.03531250000000002,0.02565006318405716,0.19291651811219218,0.00028923594009749995,16752,8376
57,0.03625000000000002,0.03593750000000002,0.02561489330377975,0.19350306947720716,0.0002879420859978614,16752,8376
58,0.03687500000000002,0.03656250000000002,0.025580019003714094,0.1940826127241094,0.00028544582838606336,16752,8376
59,0.03750000000000002,0.03718750000000002,0.025545446079582312,0.19465493306780807,0.0002819900730422005,16752,8376
60,0.03812500000000002,0.03781250000000002,0.025511178788133804,0.19521986799779797,0.0002778673101164336,16752,8376
61,0.03875000000000002,0.03843750000000002,0.025477218481624875,0.19577734155264057,0.00027337023168672774,16752,8376
62,0.03937500000000002,0.03906250000000002,0.025443563075191356,0.19632737614354537,0.00026875653281153555,16752,8376
63,0.04000000000000002,0.03968750000000002,0.02541020715409048,0.19687008742043494,0.00026422808057076667,16752,8376
64,0.04062500000000002,0.04031250000000002,0.025377142509375616,0.19740566804775736,0.0002599228341913732,16752,8376
65,0.04125000000000002,0.04093750000000002,0.025344358903325426,0.19793436580875132,0.0002559168144993882,16752,8376
66,0.04187500000000002,0.04156250000000002,0.025311844898761482,0.19845646049046184,0.0002522329787883132,16752,8376
67,0.042500000000000024,0.042187500000000024,0.02527958862934121,0.19897224279155096,0.00024885392683114595,16752,8376
